block,organism_name,latitude,longitude,h_pos_err,planting_date,CBI_genotype,CBI_block,Row,Column
Clatskanie,BESC-171_C171-CL-B2_57_6,46.121539,-123.270389,0.647652,,BESC-171,2,57,6
Clatskanie,BESC-171_C171-CL-B3_105_6,46.121519,-123.272269,0.8383229999999999,,BESC-171,3,105,6
Clatskanie,BESC-172_C172-CL-B1_4_11,46.121419,-123.268317,0.600187,,BESC-172,1,4,11
Clatskanie,BESC-172_C172-CL-B2_46_35,46.120794000000004,-123.27000600000001,1.3295780000000001,,BESC-172,2,46,35
Clatskanie,BESC-172_C172-CL-B3_102_34,46.120744,-123.27221100000001,0.562182,,BESC-172,3,102,34
Clatskanie,BESC-173_C173-CL-B1_18_24,46.121056,-123.26888600000001,1.498103,,BESC-173,1,18,24
Clatskanie,BESC-173_C173-CL-B2_40_30,46.120878000000005,-123.269764,0.991151,,BESC-173,2,40,30
Clatskanie,BESC-173_C173-CL-B3_75_5,46.121558,-123.271078,0.997246,,BESC-173,3,75,5
Clatskanie,BESC-174_C174-CL-B1_21_20,46.121206,-123.268992,1.3670799999999999,,BESC-174,1,21,20
Clatskanie,BESC-174_C174-CL-B2_49_31,46.120881,-123.270122,1.97048,,BESC-174,2,49,31
Clatskanie,BESC-174_C174-CL-B3_102_29,46.120861,-123.27221899999999,1.20068,,BESC-174,3,102,29
Clatskanie,BESC-175_C175-CL-B1_9_26,46.121041999999996,-123.26853600000001,1.760205,,BESC-175,1,9,26
Clatskanie,BESC-175_C175-CL-B2_49_35,46.120767,-123.27013600000001,2.030608,,BESC-175,2,49,35
Clatskanie,BESC-175_C175-CL-B3_86_11,46.121364,-123.27152199999999,0.59907,,BESC-175,3,86,11
Clatskanie,BESC-176_C176-CL-B1_6_10,46.121444,-123.26839199999999,0.44389750000000006,,BESC-176,1,6,10
Clatskanie,BESC-176_C176-CL-B2_51_11,46.121417,-123.27016699999999,1.635545,,BESC-176,2,51,11
Clatskanie,BESC-176_C176-CL-B3_76_25,46.120986,-123.27113899999999,0.6449600000000001,,BESC-176,3,76,25
Clatskanie,BESC-177_C177-CL-B1_7_7,46.121542,-123.268425,0.820731,,BESC-177,1,7,7
Clatskanie,BESC-177_C177-CL-B2_60_6,46.121525,-123.270508,0.727635,,BESC-177,2,60,6
Clatskanie,BESC-177_C177-CL-B3_97_24,46.121031,-123.272006,0.628943,,BESC-177,3,97,24
Clatskanie,BESC-178_C178-CL-B1_27_3,46.121633,-123.26919699999999,0.92615,,BESC-178,1,27,3
Clatskanie,BESC-178_C178-CL-B2_49_5,46.121586,-123.270075,1.1698,,BESC-178,2,49,5
Clatskanie,BESC-178_C178-CL-B3_103_13,46.121322,-123.272225,0.45578199999999996,,BESC-178,3,103,13
Clatskanie,BESC-179_C179-CL-B1_23_30,46.120906,-123.26909199999999,1.539883,,BESC-179,1,23,30
Clatskanie,BESC-179_C179-CL-B2_36_33,46.120819,-123.269617,1.02607,,BESC-179,2,36,33
Clatskanie,BESC-179_C179-CL-B3_86_8,46.121456,-123.271519,0.918482,,BESC-179,3,86,8
Clatskanie,BESC-17_C17-CL-B1_18_16,46.121266999999996,-123.26886699999999,1.378247,,BESC-17,1,18,16
Clatskanie,BESC-17_C17-CL-B2_51_25,46.12105,-123.270192,1.007866,,BESC-17,2,51,25
Clatskanie,BESC-17_C17-CL-B3_96_20,46.121119,-123.27195800000001,0.708662,,BESC-17,3,96,20
Clatskanie,BESC-180_C180-CL-B1_15_26,46.121031,-123.268775,2.278718,,BESC-180,1,15,26
Clatskanie,BESC-180_C180-CL-B3_95_14,46.121314,-123.27191100000002,0.843709,,BESC-180,3,95,14
Clatskanie,BESC-181_C181-CL-B1_28_9,46.121458000000004,-123.269256,1.1166200000000002,,BESC-181,1,28,9
Clatskanie,BESC-181_C181-CL-B2_43_21,46.121158,-123.269875,1.0163659999999999,,BESC-181,2,43,21
Clatskanie,BESC-181_C181-CL-B3_81_26,46.120992,-123.27135600000001,0.824151,,BESC-181,3,81,26
Clatskanie,BESC-182_C182-CL-B1_31_31,46.120886,-123.269419,1.1539620000000002,,BESC-182,1,31,31
Clatskanie,BESC-182_C182-CL-B2_41_18,46.121219,-123.26978600000001,1.24925,,BESC-182,2,41,18
Clatskanie,BESC-182_C182-CL-B3_78_11,46.121369,-123.271208,1.338825,,BESC-182,3,78,11
Clatskanie,BESC-183_C183-CL-B1_17_35,46.120785999999995,-123.268869,1.382573,,BESC-183,1,17,35
Clatskanie,BESC-183_C183-CL-B2_53_23,46.121086,-123.270261,0.942576,,BESC-183,2,53,23
Clatskanie,BESC-183_C183-CL-B3_87_12,46.121389,-123.27156399999998,1.26931,,BESC-183,3,87,12
Clatskanie,BESC-184_C184-CL-B1_18_19,46.121189,-123.268872,1.031776,,BESC-184,1,18,19
Clatskanie,BESC-184_C184-CL-B2_39_26,46.121031,-123.26970800000001,1.477935,,BESC-184,2,39,26
Clatskanie,BESC-184_C184-CL-B3_87_7,46.121525,-123.271556,0.923018,,BESC-184,3,87,7
Clatskanie,BESC-185_C185-CL-B1_24_29,46.120922,-123.26914199999999,1.3680370000000002,,BESC-185,1,24,29
Clatskanie,BESC-185_C185-CL-B2_47_29,46.120933,-123.27004199999999,1.144142,,BESC-185,2,47,29
Clatskanie,BESC-185_C185-CL-B3_92_25,46.120981,-123.271786,1.89526,,BESC-185,3,92,25
Clatskanie,BESC-186_C186-CL-B1_12_8,46.121489000000004,-123.26865,1.760415,,BESC-186,1,12,8
Clatskanie,BESC-186_C186-CL-B2_65_24,46.121058000000005,-123.27071699999999,1.430706,,BESC-186,2,65,24
Clatskanie,BESC-186_C186-CL-B3_101_26,46.120971999999995,-123.272172,0.8975489999999999,,BESC-186,3,101,26
Clatskanie,BESC-187_C187-CL-B1_27_33,46.120839000000004,-123.26926100000001,0.867208,,BESC-187,1,27,33
Clatskanie,BESC-187_C187-CL-B2_52_4,46.121589,-123.270206,1.127133,,BESC-187,2,52,4
Clatskanie,BESC-187_C187-CL-B3_78_8,46.121456,-123.271208,0.884648,,BESC-187,3,78,8
Clatskanie,BESC-188_C188-CL-B1_19_6,46.121581,-123.268883,0.9533299999999999,,BESC-188,1,19,6
Clatskanie,BESC-188_C188-CL-B2_71_15,46.1213,-123.27094199999999,1.09344,,BESC-188,2,71,15
Clatskanie,BESC-188_C188-CL-B3_99_25,46.121006,-123.27207800000001,0.9861639999999999,,BESC-188,3,99,25
Clatskanie,BESC-189_C189-CL-B1_13_23,46.121114,-123.268703,1.532223,,BESC-189,1,13,23
Clatskanie,BESC-189_C189-CL-B2_53_15,46.121306,-123.27025,1.035367,,BESC-189,2,53,15
Clatskanie,BESC-189_C189-CL-B3_94_27,46.120933,-123.27190300000001,1.00439,,BESC-189,3,94,27
Clatskanie,BESC-18_C18-CL-B1_27_23,46.121119,-123.269256,1.386883,,BESC-18,1,27,23
Clatskanie,BESC-18_C18-CL-B2_69_20,46.121153,-123.270872,1.391693,,BESC-18,2,69,20
Clatskanie,BESC-18_C18-CL-B3_72_5,46.121544,-123.270972,0.912967,,BESC-18,3,72,5
Clatskanie,BESC-190_C190-CL-B1_6_6,46.121553000000006,-123.26838899999998,0.882193,,BESC-190,1,6,6
Clatskanie,BESC-190_C190-CL-B2_69_8,46.121491999999996,-123.270844,1.14744,,BESC-190,2,69,8
Clatskanie,BESC-190_C190-CL-B3_100_4,46.12155,-123.272094,0.760779,,BESC-190,3,100,4
Clatskanie,BESC-191_C191-CL-B1_35_12,46.1214,-123.26954199999999,1.624594,,BESC-191,1,35,12
Clatskanie,BESC-191_C191-CL-B2_68_9,46.121421999999995,-123.270817,0.8866569999999999,,BESC-191,2,68,9
Clatskanie,BESC-191_C191-CL-B3_83_11,46.121408,-123.27138300000001,1.60645,,BESC-191,3,83,11
Clatskanie,BESC-192_C192-CL-B1_21_31,46.120889,-123.269003,2.59543,,BESC-192,1,21,31
Clatskanie,BESC-192_C192-CL-B2_67_4,46.121594,-123.270758,0.951118,,BESC-192,2,67,4
Clatskanie,BESC-192_C192-CL-B3_93_8,46.121469,-123.271817,0.46033100000000005,,BESC-192,3,93,8
Clatskanie,BESC-193_C193-CL-B1_5_21,46.121171999999994,-123.26836899999999,0.970484,,BESC-193,1,5,21
Clatskanie,BESC-193_C193-CL-B2_58_21,46.121106,-123.27046399999999,1.5151649999999999,,BESC-193,2,58,21
Clatskanie,BESC-193_C193-CL-B3_86_33,46.120775,-123.27156699999999,0.746717,,BESC-193,3,86,33
Clatskanie,BESC-194_C194-CL-B1_20_14,46.121325,-123.268919,1.126998,,BESC-194,1,20,14
Clatskanie,BESC-194_C194-CL-B2_48_31,46.120858,-123.27008300000001,0.996555,,BESC-194,2,48,31
Clatskanie,BESC-194_C194-CL-B3_92_6,46.121508,-123.27176399999999,0.939939,,BESC-194,3,92,6
Clatskanie,BESC-195_C195-CL-B1_32_26,46.120996999999996,-123.269461,1.02962,,BESC-195,1,32,26
Clatskanie,BESC-195_C195-CL-B2_46_24,46.121039,-123.270003,0.804279,,BESC-195,2,46,24
Clatskanie,BESC-195_C195-CL-B3_72_27,46.120933,-123.27100300000001,1.43689,,BESC-195,3,72,27
Clatskanie,BESC-196_C196-CL-B1_15_20,46.121196999999995,-123.268767,1.9111259999999999,,BESC-196,1,15,20
Clatskanie,BESC-196_C196-CL-B2_39_33,46.120825,-123.269733,1.130303,,BESC-196,2,39,33
Clatskanie,BESC-196_C196-CL-B3_76_6,46.121506,-123.27111699999999,1.106384,,BESC-196,3,76,6
Clatskanie,BESC-197_C197-CL-B1_6_27,46.120983,-123.268422,0.795176,,BESC-197,1,6,27
Clatskanie,BESC-197_C197-CL-B2_43_20,46.121183,-123.269869,1.458847,,BESC-197,2,43,20
Clatskanie,BESC-197_C197-CL-B3_85_19,46.121192,-123.2715,1.392308,,BESC-197,3,85,19
Clatskanie,BESC-198-CL2_38_5,46.121586,-123.269608,,4/1/09,BESC-198-CL2,2,38,5
Clatskanie,BESC-198-CL3_81_33,46.120803,-123.271378,,4/1/09,BESC-198-CL3,3,81,33
Clatskanie,BESC-198_C198-CL-B1_15_33,46.120844,-123.26878899999998,1.003935,,BESC-198,1,15,33
Clatskanie,BESC-198_C198-CL-B2_38_5,46.121553000000006,-123.269653,0.64913,,BESC-198,2,38,5
Clatskanie,BESC-198_C198-CL-B3_81_33,46.120803,-123.271353,0.9777629999999999,,BESC-198,3,81,33
Clatskanie,BESC-199_C199-CL-B1_25_28,46.120983,-123.269178,1.30155,,BESC-199,1,25,28
Clatskanie,BESC-199_C199-CL-B2_56_17,46.121214,-123.27038300000001,1.5343229999999999,,BESC-199,2,56,17
Clatskanie,BESC-199_C199-CL-B3_77_32,46.120828,-123.271203,0.763115,,BESC-199,3,77,32
Clatskanie,BESC-19_C19-CL-B1_35_4,46.121581,-123.26951399999999,1.620947,,BESC-19,1,35,4
Clatskanie,BESC-19_C19-CL-B2_40_8,46.121472,-123.269742,0.7043010000000001,,BESC-19,2,40,8
Clatskanie,BESC-19_C19-CL-B3_99_29,46.1209,-123.27208300000001,1.011714,,BESC-19,3,99,29
Clatskanie,BESC-1_C1-CL-B2_64_32,46.120810999999996,-123.270703,0.890349,,BESC-1,2,64,32
Clatskanie,BESC-1_C1-CL-B3_87_9,46.121461,-123.27156699999999,1.552683,,BESC-1,3,87,9
Clatskanie,BESC-200_C200-CL-B1_18_5,46.121575,-123.26883600000001,0.9893049999999999,,BESC-200,1,18,5
Clatskanie,BESC-200_C200-CL-B2_39_14,46.121344,-123.2697,0.897883,,BESC-200,2,39,14
Clatskanie,BESC-200_C200-CL-B3_93_28,46.120928,-123.27185,0.562577,,BESC-200,3,93,28
Clatskanie,BESC-201_C201-CL-B1_27_13,46.1214,-123.269222,1.519103,,BESC-201,1,27,13
Clatskanie,BESC-201_C201-CL-B2_41_28,46.120958,-123.2698,1.084702,,BESC-201,2,41,28
Clatskanie,BESC-201_C201-CL-B3_88_34,46.120746999999994,-123.271631,0.730691,,BESC-201,3,88,34
Clatskanie,BESC-202_C202-CL-B1_29_32,46.120864000000005,-123.26933600000001,1.16569,,BESC-202,1,29,32
Clatskanie,BESC-202_C202-CL-B2_47_19,46.121214,-123.270022,1.019385,,BESC-202,2,47,19
Clatskanie,BESC-202_C202-CL-B3_95_11,46.121386,-123.271906,0.8585020000000001,,BESC-202,3,95,11
Clatskanie,BESC-203_C203-CL-B1_3_14,46.121364,-123.268272,1.50183,,BESC-203,1,3,14
Clatskanie,BESC-203_C203-CL-B2_50_7,46.121508,-123.270131,1.154073,,BESC-203,2,50,7
Clatskanie,BESC-203_C203-CL-B3_90_14,46.121292,-123.271703,0.76242,,BESC-203,3,90,14
Clatskanie,BESC-204_C204-CL-B1_14_12,46.121369,-123.26871899999999,1.54948,,BESC-204,1,14,12
Clatskanie,BESC-204_C204-CL-B2_68_13,46.121308,-123.270831,1.297205,,BESC-204,2,68,13
Clatskanie,BESC-204_C204-CL-B3_104_19,46.121142,-123.27225800000001,0.701001,,BESC-204,3,104,19
Clatskanie,BESC-205_C205-CL-B1_5_27,46.120994,-123.26838899999998,1.062654,,BESC-205,1,5,27
Clatskanie,BESC-205_C205-CL-B2_38_14,46.121322,-123.269658,0.652694,,BESC-205,2,38,14
Clatskanie,BESC-205_C205-CL-B3_92_8,46.121456,-123.271772,0.619484,,BESC-205,3,92,8
Clatskanie,BESC-206_C206-CL-B1_29_34,46.120810999999996,-123.269333,0.80908,,BESC-206,1,29,34
Clatskanie,BESC-206_C206-CL-B2_40_35,46.120767,-123.269772,1.153087,,BESC-206,2,40,35
Clatskanie,BESC-206_C206-CL-B3_90_20,46.121111,-123.271697,0.9043959999999999,,BESC-206,3,90,20
Clatskanie,BESC-207_C207-CL-B1_16_7,46.121528000000005,-123.268786,1.24952,,BESC-207,1,16,7
Clatskanie,BESC-207_C207-CL-B2_64_13,46.121319,-123.270675,1.354362,,BESC-207,2,64,13
Clatskanie,BESC-207_C207-CL-B3_87_17,46.121241999999995,-123.271569,0.865555,,BESC-207,3,87,17
Clatskanie,BESC-208_C208-CL-B1_30_26,46.121,-123.26938600000001,0.9567469999999999,,BESC-208,1,30,26
Clatskanie,BESC-208_C208-CL-B2_55_26,46.121003,-123.27036100000001,1.109076,,BESC-208,2,55,26
Clatskanie,BESC-208_C208-CL-B3_104_8,46.121439,-123.272253,1.1097270000000001,,BESC-208,3,104,8
Clatskanie,BESC-209_C209-CL-B1_12_20,46.121171999999994,-123.26866100000001,1.0297690000000002,,BESC-209,1,12,20
Clatskanie,BESC-209_C209-CL-B2_38_34,46.120796999999996,-123.26968899999999,2.507437,,BESC-209,2,38,34
Clatskanie,BESC-209_C209-CL-B3_84_14,46.121292,-123.27144399999999,1.92545,,BESC-209,3,84,14
Clatskanie,BESC-20_C20-CL-B1_17_17,46.121286,-123.268825,1.562822,,BESC-20,1,17,17
Clatskanie,BESC-20_C20-CL-B2_67_19,46.121183,-123.2708,0.9338719999999999,,BESC-20,2,67,19
Clatskanie,BESC-20_C20-CL-B3_100_13,46.121311,-123.27211399999999,0.634079,,BESC-20,3,100,13
Clatskanie,BESC-210_C210-CL-B1_8_4,46.121611,-123.268472,0.9095979999999999,,BESC-210,1,8,4
Clatskanie,BESC-210_C210-CL-B2_64_16,46.121239,-123.27066699999999,0.806988,,BESC-210,2,64,16
Clatskanie,BESC-210_C210-CL-B3_73_25,46.121021999999996,-123.27103100000001,0.9386200000000001,,BESC-210,3,73,25
Clatskanie,BESC-211_C211-CL-B1_4_13,46.121367,-123.26831899999999,0.701202,,BESC-211,1,4,13
Clatskanie,BESC-211_C211-CL-B2_42_23,46.121064000000004,-123.269842,1.771893,,BESC-211,2,42,23
Clatskanie,BESC-211_C211-CL-B3_90_12,46.121344,-123.27168600000002,0.8748799999999999,,BESC-211,3,90,12
Clatskanie,BESC-212_C212-CL-B1_11_18,46.121261,-123.268606,0.7836609999999999,,BESC-212,1,11,18
Clatskanie,BESC-212_C212-CL-B2_68_5,46.121533,-123.27081100000001,0.6683,,BESC-212,2,68,5
Clatskanie,BESC-212_C212-CL-B3_81_5,46.121567,-123.271308,0.687474,,BESC-212,3,81,5
Clatskanie,BESC-213_C213-CL-B1_8_12,46.121392,-123.26848899999999,1.74118,,BESC-213,1,8,12
Clatskanie,BESC-213_C213-CL-B2_39_32,46.12085,-123.26973100000001,1.545244,,BESC-213,2,39,32
Clatskanie,BESC-213_C213-CL-B3_96_11,46.121367,-123.27194399999999,0.459309,,BESC-213,3,96,11
Clatskanie,BESC-214_C214-CL-B1_5_29,46.120936,-123.26839199999999,1.156675,,BESC-214,1,5,29
Clatskanie,BESC-214_C214-CL-B2_68_25,46.120992,-123.27085,1.14505,,BESC-214,2,68,25
Clatskanie,BESC-214_C214-CL-B3_86_5,46.121531,-123.271506,0.8366870000000001,,BESC-214,3,86,5
Clatskanie,BESC-215_C215-CL-B1_20_22,46.121111,-123.268933,1.6357469999999998,,BESC-215,1,20,22
Clatskanie,BESC-215_C215-CL-B2_47_21,46.121156,-123.270028,1.277033,,BESC-215,2,47,21
Clatskanie,BESC-215_C215-CL-B3_80_6,46.121511,-123.27127800000001,0.375289,,BESC-215,3,80,6
Clatskanie,BESC-216_C216-CL-B1_25_35,46.120778,-123.26918899999998,1.8797240000000002,,BESC-216,1,25,35
Clatskanie,BESC-216_C216-CL-B2_60_5,46.121569,-123.27050600000001,0.6620119999999999,,BESC-216,2,60,5
Clatskanie,BESC-216_C216-CL-B3_82_11,46.121375,-123.27136899999999,0.992726,,BESC-216,3,82,11
Clatskanie,BESC-217_C217-CL-B1_4_23,46.121103000000005,-123.268358,0.915966,,BESC-217,1,4,23
Clatskanie,BESC-217_C217-CL-B2_51_12,46.121386,-123.27016699999999,1.9919200000000001,,BESC-217,2,51,12
Clatskanie,BESC-217_C217-CL-B3_98_6,46.121506,-123.27201699999999,0.999358,,BESC-217,3,98,6
Clatskanie,BESC-218_C218-CL-B1_3_26,46.121044,-123.268308,1.553433,,BESC-218,1,3,26
Clatskanie,BESC-218_C218-CL-B2_60_34,46.120769,-123.270547,1.37258,,BESC-218,2,60,34
Clatskanie,BESC-218_C218-CL-B3_98_16,46.121235999999996,-123.272025,1.16913,,BESC-218,3,98,16
Clatskanie,BESC-219_C219-CL-B1_27_19,46.121228,-123.269244,1.30375,,BESC-219,1,27,19
Clatskanie,BESC-219_C219-CL-B2_66_15,46.121258000000005,-123.27073600000001,1.2766620000000002,,BESC-219,2,66,15
Clatskanie,BESC-219_C219-CL-B3_76_28,46.120908,-123.271153,1.184595,,BESC-219,3,76,28
Clatskanie,BESC-21_C21-CL-B1_23_14,46.121356,-123.269058,1.486264,,BESC-21,1,23,14
Clatskanie,BESC-21_C21-CL-B2_64_21,46.121103000000005,-123.270683,1.458156,,BESC-21,2,64,21
Clatskanie,BESC-21_C21-CL-B3_79_23,46.121075,-123.271258,0.6944020000000001,,BESC-21,3,79,23
Clatskanie,BESC-220_C220-CL-B1_30_33,46.120810999999996,-123.269372,0.704569,,BESC-220,1,30,33
Clatskanie,BESC-220_C220-CL-B2_64_23,46.121047,-123.27068100000001,1.456122,,BESC-220,2,64,23
Clatskanie,BESC-220_C220-CL-B3_88_26,46.120961,-123.27161699999999,0.866914,,BESC-220,3,88,26
Clatskanie,BESC-221_C221-CL-B1_8_3,46.121642,-123.268475,0.9724719999999999,,BESC-221,1,8,3
Clatskanie,BESC-221_C221-CL-B2_62_20,46.121156,-123.27060800000001,1.248405,,BESC-221,2,62,20
Clatskanie,BESC-221_C221-CL-B3_94_18,46.121178,-123.271883,0.772894,,BESC-221,3,94,18
Clatskanie,BESC-222_C222-CL-B1_9_32,46.120869,-123.268569,1.424183,,BESC-222,1,9,32
Clatskanie,BESC-222_C222-CL-B2_42_6,46.121536,-123.269806,0.6498689999999999,,BESC-222,2,42,6
Clatskanie,BESC-222_C222-CL-B3_104_11,46.121358,-123.27226100000001,0.735833,,BESC-222,3,104,11
Clatskanie,BESC-223_C223-CL-B1_8_15,46.121308,-123.26848100000001,0.9414,,BESC-223,1,8,15
Clatskanie,BESC-223_C223-CL-B2_50_17,46.121228,-123.27015,1.561132,,BESC-223,2,50,17
Clatskanie,BESC-223_C223-CL-B3_73_11,46.121411,-123.270997,1.015073,,BESC-223,3,73,11
Clatskanie,BESC-224_C224-CL-B1_11_28,46.120989,-123.268619,1.110908,,BESC-224,1,11,28
Clatskanie,BESC-224_C224-CL-B2_61_28,46.12095,-123.270564,1.3040200000000002,,BESC-224,2,61,28
Clatskanie,BESC-224_C224-CL-B3_103_21,46.121108,-123.27224199999999,0.4758,,BESC-224,3,103,21
Clatskanie,BESC-225_C225-CL-B1_16_9,46.121478,-123.26879699999999,1.2771549999999998,,BESC-225,1,16,9
Clatskanie,BESC-225_C225-CL-B2_47_13,46.121375,-123.270008,1.3187280000000001,,BESC-225,2,47,13
Clatskanie,BESC-225_C225-CL-B3_81_22,46.121106,-123.271344,0.5588310000000001,,BESC-225,3,81,22
Clatskanie,BESC-226_C226-CL-B1_25_27,46.121008,-123.269175,1.46243,,BESC-226,1,25,27
Clatskanie,BESC-226_C226-CL-B2_65_29,46.120922,-123.270728,0.970934,,BESC-226,2,65,29
Clatskanie,BESC-226_C226-CL-B3_83_7,46.121522,-123.271378,1.110946,,BESC-226,3,83,7
Clatskanie,BESC-227_C227-CL-B1_9_3,46.121646999999996,-123.2685,0.8584379999999999,,BESC-227,1,9,3
Clatskanie,BESC-227_C227-CL-B2_64_33,46.120785999999995,-123.270703,1.096586,,BESC-227,2,64,33
Clatskanie,BESC-227_C227-CL-B3_103_8,46.121461,-123.272225,0.628405,,BESC-227,3,103,8
Clatskanie,BESC-228_C228-CL-B1_21_11,46.121439,-123.268975,1.278324,,BESC-228,1,21,11
Clatskanie,BESC-228_C228-CL-B2_46_18,46.121203,-123.27,1.1910020000000001,,BESC-228,2,46,18
Clatskanie,BESC-228_C228-CL-B3_98_11,46.121367,-123.27203100000001,1.05465,,BESC-228,3,98,11
Clatskanie,BESC-229_C229-CL-B1_17_10,46.121478,-123.268817,0.952882,,BESC-229,1,17,10
Clatskanie,BESC-229_C229-CL-B2_49_24,46.121075,-123.27011100000001,1.197351,,BESC-229,2,49,24
Clatskanie,BESC-229_C229-CL-B3_72_10,46.121392,-123.27098600000001,0.980152,,BESC-229,3,72,10
Clatskanie,BESC-22_C22-CL-B1_25_33,46.120833000000005,-123.269178,1.053765,,BESC-22,1,25,33
Clatskanie,BESC-22_C22-CL-B2_37_17,46.121275,-123.269628,1.398715,,BESC-22,2,37,17
Clatskanie,BESC-22_C22-CL-B3_85_21,46.121147,-123.2715,0.9647600000000001,,BESC-22,3,85,21
Clatskanie,BESC-230_C230-CL-B1_35_15,46.121322,-123.269544,1.35146,,BESC-230,1,35,15
Clatskanie,BESC-230_C230-CL-B2_70_6,46.121506,-123.27088300000001,0.558702,,BESC-230,2,70,6
Clatskanie,BESC-230_C230-CL-B3_101_28,46.120914,-123.27216899999999,0.737946,,BESC-230,3,101,28
Clatskanie,BESC-231_C231-CL-B1_32_5,46.121547,-123.26942199999999,1.59721,,BESC-231,1,32,5
Clatskanie,BESC-231_C231-CL-B2_37_23,46.121111,-123.269628,1.35274,,BESC-231,2,37,23
Clatskanie,BESC-231_C231-CL-B3_97_23,46.121061,-123.272,0.6840390000000001,,BESC-231,3,97,23
Clatskanie,BESC-232_C232-CL-B1_25_3,46.121614,-123.269117,1.470218,,BESC-232,1,25,3
Clatskanie,BESC-232_C232-CL-B2_49_14,46.121347,-123.270086,2.168933,,BESC-232,2,49,14
Clatskanie,BESC-232_C232-CL-B3_83_21,46.121133,-123.271419,1.100511,,BESC-232,3,83,21
Clatskanie,BESC-233_C233-CL-B1_15_8,46.121519,-123.26875,0.885818,,BESC-233,1,15,8
Clatskanie,BESC-233_C233-CL-B2_45_15,46.121319,-123.269953,1.381202,,BESC-233,2,45,15
Clatskanie,BESC-233_C233-CL-B3_104_28,46.1209,-123.272283,0.849342,,BESC-233,3,104,28
Clatskanie,BESC-234-CL1_24_28,46.120986,-123.26911000000001,,4/1/09,BESC-234-CL1,1,24,28
Clatskanie,BESC-234-CL2_65_22,46.121006,-123.270477,,4/1/09,BESC-234-CL2,2,65,22
Clatskanie,BESC-234_C234-CL-B1_24_28,46.120944,-123.269139,1.385723,,BESC-234,1,24,28
Clatskanie,BESC-234_C234-CL-B2_65_22,46.121114,-123.27071399999998,1.4446430000000001,,BESC-234,2,65,22
Clatskanie,BESC-234_C234-CL-B3_76_30,46.120855999999996,-123.271156,1.2885229999999999,,BESC-234,3,76,30
Clatskanie,BESC-235_C235-CL-B1_17_4,46.121617,-123.26878899999998,1.5097450000000001,,BESC-235,1,17,4
Clatskanie,BESC-235_C235-CL-B2_61_31,46.120864000000005,-123.270569,1.01825,,BESC-235,2,61,31
Clatskanie,BESC-235_C235-CL-B3_73_22,46.121103000000005,-123.271028,0.976303,,BESC-235,3,73,22
Clatskanie,BESC-236_C236-CL-B1_23_32,46.120864000000005,-123.269097,0.9750530000000001,,BESC-236,1,23,32
Clatskanie,BESC-236_C236-CL-B2_64_7,46.121486,-123.270664,1.190234,,BESC-236,2,64,7
Clatskanie,BESC-236_C236-CL-B3_93_16,46.121256,-123.271825,0.605991,,BESC-236,3,93,16
Clatskanie,BESC-237_C237-CL-B1_23_4,46.121594,-123.26903899999999,1.225315,,BESC-237,1,23,4
Clatskanie,BESC-237_C237-CL-B2_64_20,46.121133,-123.27068100000001,1.86857,,BESC-237,2,64,20
Clatskanie,BESC-237_C237-CL-B3_88_6,46.121506,-123.2716,0.48493,,BESC-237,3,88,6
Clatskanie,BESC-238_C238-CL-B1_25_5,46.121581,-123.26912800000001,1.102007,,BESC-238,1,25,5
Clatskanie,BESC-238_C238-CL-B2_51_35,46.120767,-123.27021699999999,0.8325,,BESC-238,2,51,35
Clatskanie,BESC-238_C238-CL-B3_95_32,46.120819,-123.271933,0.9310719999999999,,BESC-238,3,95,32
Clatskanie,BESC-239_C239-CL-B1_26_23,46.121081,-123.269208,0.683656,,BESC-239,1,26,23
Clatskanie,BESC-239_C239-CL-B2_43_7,46.121542,-123.26983899999999,1.450024,,BESC-239,2,43,7
Clatskanie,BESC-239_C239-CL-B3_98_15,46.121261,-123.272028,1.304697,,BESC-239,3,98,15
Clatskanie,BESC-23_C23-CL-B1_16_26,46.120994,-123.268822,1.3471739999999999,,BESC-23,1,16,26
Clatskanie,BESC-23_C23-CL-B2_52_26,46.120983,-123.270242,0.95071,,BESC-23,2,52,26
Clatskanie,BESC-23_C23-CL-B3_80_4,46.121561,-123.27127800000001,0.8016260000000001,,BESC-23,3,80,4
Clatskanie,BESC-240_C240-CL-B1_17_6,46.121575,-123.26879199999999,1.088956,,BESC-240,1,17,6
Clatskanie,BESC-240_C240-CL-B2_65_23,46.121083,-123.270719,1.250127,,BESC-240,2,65,23
Clatskanie,BESC-240_C240-CL-B3_103_25,46.121003,-123.272253,0.642336,,BESC-240,3,103,25
Clatskanie,BESC-241_C241-CL-B1_26_10,46.121428,-123.269175,1.45944,,BESC-241,1,26,10
Clatskanie,BESC-241_C241-CL-B2_37_19,46.121219,-123.26963899999998,1.3141100000000001,,BESC-241,2,37,19
Clatskanie,BESC-241_C241-CL-B3_78_24,46.121019,-123.27123300000001,0.578913,,BESC-241,3,78,24
Clatskanie,BESC-242_C242-CL-B1_22_9,46.121456,-123.269025,1.02857,,BESC-242,1,22,9
Clatskanie,BESC-242_C242-CL-B2_48_20,46.121153,-123.270078,1.253214,,BESC-242,2,48,20
Clatskanie,BESC-242_C242-CL-B3_84_5,46.121533,-123.271447,1.27807,,BESC-242,3,84,5
Clatskanie,BESC-243_C243-CL-B1_28_8,46.121483000000005,-123.26925,1.429118,,BESC-243,1,28,8
